51.9 0.085853 0.498114 0.999999 0.652866 0.999656 0.605678 3.96623e-06 0.496132 1 0.658529 1 0.612617 9.36081e-05 0.436094 1 0.618432 1 0.539246 0.151394 0.27101 1 0.424747 1 0.307261 0.999983 0.0925212 1 0.105316 0.999994 0.0744508 0.99999 0.0639131 0.999979 0.0632568 0.999942 0.059013 0.998967 0.0067346 1 0.220627
51.94 0.0904521 0.496929 0.999999 0.650942 0.999635 0.604105 3.87554e-06 0.496733 1 0.658603 1 0.613314 8.87832e-05 0.439553 1 0.620898 1 0.543957 0.13497 0.278943 1 0.438036 1 0.318633 0.999979 0.0940425 1 0.107586 0.999994 0.0753412 0.99999 0.0643239 0.999978 0.0636152 0.999937 0.0592418 0.998978 0.00677133 1 0.219416
51.98 0.0952992 0.495668 0.999999 0.648902 0.999612 0.602438 3.79007e-06 0.497305 1 0.658657 1 0.614004 8.44283e-05 0.442876 1 0.623301 1 0.548452 0.120372 0.286467 1 0.450454 1 0.329359 0.999974 0.0955369 1 0.109808 0.999995 0.0762311 0.99999 0.0647403 0.999976 0.0639831 0.999931 0.0594797 0.998989 0.00680797 1 0.218237
52.02 0.100405 0.494325 0.999999 0.646742 0.999589 0.600672 3.70965e-06 0.497841 1 0.658689 1 0.614679 8.04948e-05 0.446047 1 0.625628 1 0.552715 0.107412 0.29356 1 0.461989 1 0.33941 0.999967 0.0969959 1 0.11197 0.999995 0.0771145 0.999991 0.0651599 0.999975 0.0643581 0.999924 0.0597254 0.999 0.00684456 1 0.217089
52.06 0.105782 0.492895 0.999999 0.644452 0.999564 0.598798 3.63413e-06 0.498335 1 0.658692 1 0.615333 7.69385e-05 0.449056 1 0.627866 1 0.556738 0.0958969 0.300211 1 0.472654 1 0.348778 0.999958 0.0984121 1 0.114061 0.999996 0.077986 0.999991 0.0655802 0.999973 0.0647379 0.999918 0.0599774 0.999011 0.00688111 1 0.215971
52.1 0.111442 0.491372 0.999999 0.642026 0.999538 0.596811 3.56335e-06 0.49878 1 0.658662 1 0.615961 7.37188e-05 0.451896 1 0.630004 1 0.560516 0.0856703 0.306418 1 0.482475 1 0.35747 0.999947 0.0997797 1 0.116073 0.999996 0.0788409 0.999991 0.0659991 0.999972 0.0651203 0.99991 0.0602345 0.999022 0.00691767 1 0.214882
52.14 0.117399 0.48975 0.999999 0.639456 0.999511 0.594704 3.49717e-06 0.499172 1 0.658594 1 0.616557 7.07995e-05 0.454563 1 0.632036 1 0.564048 0.0765935 0.312189 1 0.491487 1 0.365503 0.999932 0.101094 1 0.117999 0.999996 0.0796749 0.999991 0.0664143 0.99997 0.0655029 0.999903 0.0604951 0.999033 0.00695425 1 0.213822
52.18 0.123668 0.488024 0.999999 0.636732 0.999483 0.59247 3.43544e-06 0.499507 1 0.658485 1 0.617116 6.81483e-05 0.457057 1 0.633957 1 0.567339 0.0685411 0.317535 1 0.499733 1 0.372902 0.999915 0.102352 1 0.119835 0.999997 0.0804845 0.999991 0.0668241 0.999969 0.0658839 0.999894 0.0607577 0.999044 0.00699088 1 0.212789
52.22 0.130256 0.486187 0.999999 0.633846 0.999454 0.5901 3.37989e-06 0.499781 1 0.658329 1 0.617635 6.57137e-05 0.459379 1 0.635764 1 0.570394 0.0613996 0.322473 1 0.507261 1 0.379697 0.999892 0.103551 1 0.121579 0.999997 0.081267 0.999991 0.0672267 0.999967 0.0662613 0.999886 0.0610211 0.999055 0.0070276 1 0.211783
52.26 0.13716 0.484234 0.999999 0.63079 0.999424 0.587588 3.33422e-06 0.499992 1 0.658124 1 0.61811 6.3429e-05 0.461532 1 0.637456 1 0.573222 0.0550661 0.32702 1 0.514117 1 0.385922 0.999864 0.104689 1 0.123227 0.999997 0.0820201 0.999991 0.0676206 0.999966 0.0666333 0.999877 0.0612837 0.999066 0.00706454 1 0.210806
52.3 0.144379 0.48216 0.999998 0.627557 0.999393 0.584929 3.3e-06 0.500136 1 0.657865 1 0.618539 6.12599e-05 0.463521 1 0.639033 1 0.575831 0.0494461 0.331197 1 0.520351 1 0.391612 0.99983 0.105768 1 0.124782 0.999998 0.0827424 0.999991 0.0680046 0.999965 0.0669985 0.999868 0.0615445 0.999079 0.00710195 1 0.209858
52.34 0.151913 0.479962 0.999998 0.62414 0.999361 0.582117 3.27809e-06 0.500212 1 0.65755 1 0.618918 5.91848e-05 0.465352 1 0.640496 1 0.578233 0.0444511 0.335028 1 0.526011 1 0.396804 0.999787 0.106786 1 0.126244 0.999998 0.0834327 0.999991 0.0683774 0.999963 0.0673554 0.999858 0.0618022 0.999092 0.00714008 1 0.208942
